"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"push3 (rt315b)","12 Apr 2025, 16:07","12 Apr 2025, 17:09","she incline my bench til i press","Overhead Press (Dumbbell)",,"",0,"normal",120,10,,,
"push3 (rt315b)","12 Apr 2025, 16:07","12 Apr 2025, 17:09","she incline my bench til i press","Overhead Press (Dumbbell)",,"",1,"normal",120,6,,,
"push3 (rt315b)","12 Apr 2025, 16:07","12 Apr 2025, 17:09","she incline my bench til i press","Overhead Press (Dumbbell)",,"",2,"normal",100,10,,,
"push3 (rt315b)","12 Apr 2025, 16:07","12 Apr 2025, 17:09","she incline my bench til i press","Triceps Extension (Cable)",,"",0,"normal",40,8,,,
"push3 (rt315b)","12 Apr 2025, 16:07","12 Apr 2025, 17:09","she incline my bench til i press","Triceps Extension (Cable)",,"",1,"normal",30,11,,,
"push3 (rt315b)","12 Apr 2025, 16:07","12 Apr 2025, 17:09","she incline my bench til i press","Triceps Extension (Cable)",,"",2,"normal",30,10,,,
"push3 (rt315b)","12 Apr 2025, 16:07","12 Apr 2025, 17:09","she incline my bench til i press","Cable Fly Crossovers",,"",0,"normal",50,17,,,
"push3 (rt315b)","12 Apr 2025, 16:07","12 Apr 2025, 17:09","she incline my bench til i press","Cable Fly Crossovers",,"",1,"normal",60,12,,,
"push3 (rt315b)","12 Apr 2025, 16:07","12 Apr 2025, 17:09","she incline my bench til i press","Cable Fly Crossovers",,"",2,"normal",60,14,,,
"push3 (rt315b)","12 Apr 2025, 16:07","12 Apr 2025, 17:09","she incline my bench til i press","Single Arm Lateral Raise (Cable)",,"",0,"normal",40,15,,,
"push3 (rt315b)","12 Apr 2025, 16:07","12 Apr 2025, 17:09","she incline my bench til i press","Single Arm Lateral Raise (Cable)",,"",1,"normal",40,11,,,
"push3 (rt315b)","12 Apr 2025, 16:07","12 Apr 2025, 17:09","she incline my bench til i press","Single Arm Lateral Raise (Cable)",,"",2,"normal",40,10,,,
"legs (rt315b)","11 Apr 2025, 17:59","11 Apr 2025, 18:55","DONT FOR GET ABOU OU OU OU OUT ME DONT FORGET ABOU OU OU OU OUT ME EVEN WHEN I DOUBT YOU IM NO GOOD WITHOUT YOU

(good leg day)","Squat (Barbell)",,"Using squat shoes again, def harder with them on bc my range is a lot deeper. thats good tho i need to work on my depth",0,"warmup",135,12,,,
"legs (rt315b)","11 Apr 2025, 17:59","11 Apr 2025, 18:55","DONT FOR GET ABOU OU OU OU OUT ME DONT FORGET ABOU OU OU OU OUT ME EVEN WHEN I DOUBT YOU IM NO GOOD WITHOUT YOU

(good leg day)","Squat (Barbell)",,"Using squat shoes again, def harder with them on bc my range is a lot deeper. thats good tho i need to work on my depth",1,"warmup",225,8,,,
"legs (rt315b)","11 Apr 2025, 17:59","11 Apr 2025, 18:55","DONT FOR GET ABOU OU OU OU OUT ME DONT FORGET ABOU OU OU OU OUT ME EVEN WHEN I DOUBT YOU IM NO GOOD WITHOUT YOU

(good leg day)","Squat (Barbell)",,"Using squat shoes again, def harder with them on bc my range is a lot deeper. thats good tho i need to work on my depth",2,"normal",275,5,,,
"legs (rt315b)","11 Apr 2025, 17:59","11 Apr 2025, 18:55","DONT FOR GET ABOU OU OU OU OUT ME DONT FORGET ABOU OU OU OU OUT ME EVEN WHEN I DOUBT YOU IM NO GOOD WITHOUT YOU

(good leg day)","Squat (Barbell)",,"Using squat shoes again, def harder with them on bc my range is a lot deeper. thats good tho i need to work on my depth",3,"normal",255,5,,,
"legs (rt315b)","11 Apr 2025, 17:59","11 Apr 2025, 18:55","DONT FOR GET ABOU OU OU OU OUT ME DONT FORGET ABOU OU OU OU OUT ME EVEN WHEN I DOUBT YOU IM NO GOOD WITHOUT YOU

(good leg day)","Leg Extension (Machine)",,"first set both legs, last 2 single leg",0,"normal",165,15,,,
"legs (rt315b)","11 Apr 2025, 17:59","11 Apr 2025, 18:55","DONT FOR GET ABOU OU OU OU OUT ME DONT FORGET ABOU OU OU OU OUT ME EVEN WHEN I DOUBT YOU IM NO GOOD WITHOUT YOU

(good leg day)","Leg Extension (Machine)",,"first set both legs, last 2 single leg",1,"normal",180,11,,,
"legs (rt315b)","11 Apr 2025, 17:59","11 Apr 2025, 18:55","DONT FOR GET ABOU OU OU OU OUT ME DONT FORGET ABOU OU OU OU OUT ME EVEN WHEN I DOUBT YOU IM NO GOOD WITHOUT YOU

(good leg day)","Leg Extension (Machine)",,"first set both legs, last 2 single leg",2,"normal",160,10,,,
"legs (rt315b)","11 Apr 2025, 17:59","11 Apr 2025, 18:55","DONT FOR GET ABOU OU OU OU OUT ME DONT FORGET ABOU OU OU OU OUT ME EVEN WHEN I DOUBT YOU IM NO GOOD WITHOUT YOU

(good leg day)","Calf Press (Machine)",,"",0,"normal",315,25,,,
"legs (rt315b)","11 Apr 2025, 17:59","11 Apr 2025, 18:55","DONT FOR GET ABOU OU OU OU OUT ME DONT FORGET ABOU OU OU OU OUT ME EVEN WHEN I DOUBT YOU IM NO GOOD WITHOUT YOU

(good leg day)","Calf Press (Machine)",,"",1,"normal",315,21,,,
"legs (rt315b)","11 Apr 2025, 17:59","11 Apr 2025, 18:55","DONT FOR GET ABOU OU OU OU OUT ME DONT FORGET ABOU OU OU OU OUT ME EVEN WHEN I DOUBT YOU IM NO GOOD WITHOUT YOU

(good leg day)","Rear Delt Reverse Fly (Dumbbell)",,"",0,"normal",40,20,,,
"legs (rt315b)","11 Apr 2025, 17:59","11 Apr 2025, 18:55","DONT FOR GET ABOU OU OU OU OUT ME DONT FORGET ABOU OU OU OU OUT ME EVEN WHEN I DOUBT YOU IM NO GOOD WITHOUT YOU

(good leg day)","Rear Delt Reverse Fly (Dumbbell)",,"",1,"normal",50,20,,,
"legs (rt315b)","11 Apr 2025, 17:59","11 Apr 2025, 18:55","DONT FOR GET ABOU OU OU OU OUT ME DONT FORGET ABOU OU OU OU OUT ME EVEN WHEN I DOUBT YOU IM NO GOOD WITHOUT YOU

(good leg day)","Rear Delt Reverse Fly (Dumbbell)",,"",2,"normal",50,18,,,
"legs (rt315b)","11 Apr 2025, 17:59","11 Apr 2025, 18:55","DONT FOR GET ABOU OU OU OU OUT ME DONT FORGET ABOU OU OU OU OUT ME EVEN WHEN I DOUBT YOU IM NO GOOD WITHOUT YOU

(good leg day)","Cable Crunch",,"",0,"normal",85,20,,,
"legs (rt315b)","11 Apr 2025, 17:59","11 Apr 2025, 18:55","DONT FOR GET ABOU OU OU OU OUT ME DONT FORGET ABOU OU OU OU OUT ME EVEN WHEN I DOUBT YOU IM NO GOOD WITHOUT YOU

(good leg day)","Cable Crunch",,"",1,"normal",95,18,,,
"legs (rt315b)","11 Apr 2025, 17:59","11 Apr 2025, 18:55","DONT FOR GET ABOU OU OU OU OUT ME DONT FORGET ABOU OU OU OU OUT ME EVEN WHEN I DOUBT YOU IM NO GOOD WITHOUT YOU

(good leg day)","Cable Crunch",,"",2,"normal",95,15,,,
"push 2 (rt315b)","10 Apr 2025, 16:26","10 Apr 2025, 17:30","light work on bench today, rly good pump all around, i think taking some caffine like 20-30 mins before working out helps a ton with my lifts","Overhead Press (Barbell)",,"last set was just to be a strength test",0,"normal",115,10,,,
"push 2 (rt315b)","10 Apr 2025, 16:26","10 Apr 2025, 17:30","light work on bench today, rly good pump all around, i think taking some caffine like 20-30 mins before working out helps a ton with my lifts","Overhead Press (Barbell)",,"last set was just to be a strength test",1,"normal",135,7,,,
"push 2 (rt315b)","10 Apr 2025, 16:26","10 Apr 2025, 17:30","light work on bench today, rly good pump all around, i think taking some caffine like 20-30 mins before working out helps a ton with my lifts","Overhead Press (Barbell)",,"last set was just to be a strength test",2,"normal",155,2,,,
"push 2 (rt315b)","10 Apr 2025, 16:26","10 Apr 2025, 17:30","light work on bench today, rly good pump all around, i think taking some caffine like 20-30 mins before working out helps a ton with my lifts","Bench Press (Barbell)",,"first time doing this AFTER another compound lift so we'll see how it goes",0,"normal",205,11,,,
"push 2 (rt315b)","10 Apr 2025, 16:26","10 Apr 2025, 17:30","light work on bench today, rly good pump all around, i think taking some caffine like 20-30 mins before working out helps a ton with my lifts","Bench Press (Barbell)",,"first time doing this AFTER another compound lift so we'll see how it goes",1,"normal",205,10,,,
"push 2 (rt315b)","10 Apr 2025, 16:26","10 Apr 2025, 17:30","light work on bench today, rly good pump all around, i think taking some caffine like 20-30 mins before working out helps a ton with my lifts","Bench Press (Barbell)",,"first time doing this AFTER another compound lift so we'll see how it goes",2,"normal",205,10,,,
"push 2 (rt315b)","10 Apr 2025, 16:26","10 Apr 2025, 17:30","light work on bench today, rly good pump all around, i think taking some caffine like 20-30 mins before working out helps a ton with my lifts","Skullcrusher (Barbell)",,"",0,"normal",70,12,,,
"push 2 (rt315b)","10 Apr 2025, 16:26","10 Apr 2025, 17:30","light work on bench today, rly good pump all around, i think taking some caffine like 20-30 mins before working out helps a ton with my lifts","Skullcrusher (Barbell)",,"",1,"normal",70,12,,,
"push 2 (rt315b)","10 Apr 2025, 16:26","10 Apr 2025, 17:30","light work on bench today, rly good pump all around, i think taking some caffine like 20-30 mins before working out helps a ton with my lifts","Skullcrusher (Barbell)",,"",2,"normal",70,10,,,
"push 2 (rt315b)","10 Apr 2025, 16:26","10 Apr 2025, 17:30","light work on bench today, rly good pump all around, i think taking some caffine like 20-30 mins before working out helps a ton with my lifts","Triceps Dip",,"",0,"normal",,15,,,
"push 2 (rt315b)","10 Apr 2025, 16:26","10 Apr 2025, 17:30","light work on bench today, rly good pump all around, i think taking some caffine like 20-30 mins before working out helps a ton with my lifts","Triceps Dip",,"",1,"normal",,14,,,
"push 2 (rt315b)","10 Apr 2025, 16:26","10 Apr 2025, 17:30","light work on bench today, rly good pump all around, i think taking some caffine like 20-30 mins before working out helps a ton with my lifts","Lateral Raise (Dumbbell)",,"",0,"normal",60,15,,,
"push 2 (rt315b)","10 Apr 2025, 16:26","10 Apr 2025, 17:30","light work on bench today, rly good pump all around, i think taking some caffine like 20-30 mins before working out helps a ton with my lifts","Lateral Raise (Dumbbell)",,"",1,"normal",60,10,,,
"push 2 (rt315b)","10 Apr 2025, 16:26","10 Apr 2025, 17:30","light work on bench today, rly good pump all around, i think taking some caffine like 20-30 mins before working out helps a ton with my lifts","Lateral Raise (Dumbbell)",,"",2,"normal",60,10,,,
"pull (with deadlift) (rt315b)","9 Apr 2025, 18:09","9 Apr 2025, 19:12","","Sumo Deadlift",,"skipped last set bc knees hurt",0,"normal",225,13,,,
"pull (with deadlift) (rt315b)","9 Apr 2025, 18:09","9 Apr 2025, 19:12","","Sumo Deadlift",,"skipped last set bc knees hurt",1,"normal",315,6,,,
"pull (with deadlift) (rt315b)","9 Apr 2025, 18:09","9 Apr 2025, 19:12","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",160,10,,,
"pull (with deadlift) (rt315b)","9 Apr 2025, 18:09","9 Apr 2025, 19:12","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",175,7,,,
"pull (with deadlift) (rt315b)","9 Apr 2025, 18:09","9 Apr 2025, 19:12","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",160,8,,,
"pull (with deadlift) (rt315b)","9 Apr 2025, 18:09","9 Apr 2025, 19:12","","Lat Pulldown - Close Grip (Cable)",,"",3,"dropset",130,8,,,
"pull (with deadlift) (rt315b)","9 Apr 2025, 18:09","9 Apr 2025, 19:12","","Lat Pulldown - Close Grip (Cable)",,"",4,"dropset",100,8,,,
"pull (with deadlift) (rt315b)","9 Apr 2025, 18:09","9 Apr 2025, 19:12","","Lat Pulldown - Close Grip (Cable)",,"",5,"dropset",70,12,,,
"pull (with deadlift) (rt315b)","9 Apr 2025, 18:09","9 Apr 2025, 19:12","","Seated Cable Row - V Grip (Cable)",,"independant grips",0,"normal",130,12,,,
"pull (with deadlift) (rt315b)","9 Apr 2025, 18:09","9 Apr 2025, 19:12","","Seated Cable Row - V Grip (Cable)",,"independant grips",1,"dropset",130,12,,,
"pull (with deadlift) (rt315b)","9 Apr 2025, 18:09","9 Apr 2025, 19:12","","Seated Cable Row - V Grip (Cable)",,"independant grips",2,"dropset",100,8,,,
"pull (with deadlift) (rt315b)","9 Apr 2025, 18:09","9 Apr 2025, 19:12","","Seated Cable Row - V Grip (Cable)",,"independant grips",3,"dropset",70,10,,,
"pull (with deadlift) (rt315b)","9 Apr 2025, 18:09","9 Apr 2025, 19:12","","bayesian curl",,"",0,"normal",40,12,,,
"pull (with deadlift) (rt315b)","9 Apr 2025, 18:09","9 Apr 2025, 19:12","","bayesian curl",,"",1,"normal",40,10,,,
"pull (with deadlift) (rt315b)","9 Apr 2025, 18:09","9 Apr 2025, 19:12","","Cross Body Hammer Curl",,"",0,"failure",70,12,,,
"pull (with deadlift) (rt315b)","9 Apr 2025, 18:09","9 Apr 2025, 19:12","","Cross Body Hammer Curl",,"",1,"failure",70,13,,,
"push (rt315b)","8 Apr 2025, 15:33","8 Apr 2025, 16:29","","Push Up",,"",0,"warmup",,15,,,
"push (rt315b)","8 Apr 2025, 15:33","8 Apr 2025, 16:29","","Bench Press (Barbell)",,"proud of pulling thru on that fourth 245 rep, i think 255x4 is doable in the next couple weeks",0,"warmup",185,10,,,
"push (rt315b)","8 Apr 2025, 15:33","8 Apr 2025, 16:29","","Bench Press (Barbell)",,"proud of pulling thru on that fourth 245 rep, i think 255x4 is doable in the next couple weeks",1,"warmup",225,3,,,
"push (rt315b)","8 Apr 2025, 15:33","8 Apr 2025, 16:29","","Bench Press (Barbell)",,"proud of pulling thru on that fourth 245 rep, i think 255x4 is doable in the next couple weeks",2,"normal",255,3,,,
"push (rt315b)","8 Apr 2025, 15:33","8 Apr 2025, 16:29","","Bench Press (Barbell)",,"proud of pulling thru on that fourth 245 rep, i think 255x4 is doable in the next couple weeks",3,"normal",245,4,,,
"push (rt315b)","8 Apr 2025, 15:33","8 Apr 2025, 16:29","","Bench Press (Barbell)",,"proud of pulling thru on that fourth 245 rep, i think 255x4 is doable in the next couple weeks",4,"normal",225,5,,,
"push (rt315b)","8 Apr 2025, 15:33","8 Apr 2025, 16:29","","Incline Bench Press (Barbell)",,"feeling unenergetic",0,"normal",155,10,,,
"push (rt315b)","8 Apr 2025, 15:33","8 Apr 2025, 16:29","","Incline Bench Press (Barbell)",,"feeling unenergetic",1,"normal",155,9,,,
"push (rt315b)","8 Apr 2025, 15:33","8 Apr 2025, 16:29","","Incline Bench Press (Barbell)",,"feeling unenergetic",2,"normal",135,11,,,
"push (rt315b)","8 Apr 2025, 15:33","8 Apr 2025, 16:29","","Single Arm Lateral Raise (Cable)",,"",0,"normal",30,15,,,
"push (rt315b)","8 Apr 2025, 15:33","8 Apr 2025, 16:29","","Single Arm Lateral Raise (Cable)",,"",1,"normal",40,11,,,
"push (rt315b)","8 Apr 2025, 15:33","8 Apr 2025, 16:29","","Single Arm Lateral Raise (Cable)",,"",2,"normal",40,10,,,
"pull 2 (rt315b)","5 Apr 2025, 09:54","5 Apr 2025, 10:48","","Bent Over Row (Barbell)",,"bro rows",0,"normal",135,17,,,
"pull 2 (rt315b)","5 Apr 2025, 09:54","5 Apr 2025, 10:48","","Bent Over Row (Barbell)",,"bro rows",1,"normal",155,12,,,
"pull 2 (rt315b)","5 Apr 2025, 09:54","5 Apr 2025, 10:48","","Bent Over Row (Barbell)",,"bro rows",2,"normal",155,12,,,
"pull 2 (rt315b)","5 Apr 2025, 09:54","5 Apr 2025, 10:48","","Lat Pulldown (Cable)",,"regular",0,"normal",160,10,,,
"pull 2 (rt315b)","5 Apr 2025, 09:54","5 Apr 2025, 10:48","","Lat Pulldown (Cable)",,"regular",1,"normal",175,8,,,
"pull 2 (rt315b)","5 Apr 2025, 09:54","5 Apr 2025, 10:48","","Lat Pulldown (Cable)",,"regular",2,"normal",160,7,,,
"pull 2 (rt315b)","5 Apr 2025, 09:54","5 Apr 2025, 10:48","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",160,12,,,
"pull 2 (rt315b)","5 Apr 2025, 09:54","5 Apr 2025, 10:48","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",160,10,,,
"pull 2 (rt315b)","5 Apr 2025, 09:54","5 Apr 2025, 10:48","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",145,12,,,
"pull 2 (rt315b)","5 Apr 2025, 09:54","5 Apr 2025, 10:48","","Face Pull",,"didnt do third set, right bicep feeling weird",0,"normal",70,14,,,
"pull 2 (rt315b)","5 Apr 2025, 09:54","5 Apr 2025, 10:48","","Face Pull",,"didnt do third set, right bicep feeling weird",1,"normal",70,15,,,
"pull 2 (rt315b)","5 Apr 2025, 09:54","5 Apr 2025, 10:48","","Leg Press (Machine)",,"hypertrophy to get the legs pumpin before snowboarding tmr",0,"normal",315,18,,,
"pull 2 (rt315b)","5 Apr 2025, 09:54","5 Apr 2025, 10:48","","Leg Press (Machine)",,"hypertrophy to get the legs pumpin before snowboarding tmr",1,"normal",340,12,,,
"push3 (rt315b)","3 Apr 2025, 21:06","3 Apr 2025, 21:45","","Incline Bench Press (Barbell)",,"",0,"normal",185,6,,,
"push3 (rt315b)","3 Apr 2025, 21:06","3 Apr 2025, 21:45","","Incline Bench Press (Barbell)",,"",1,"normal",155,12,,,
"push3 (rt315b)","3 Apr 2025, 21:06","3 Apr 2025, 21:45","","Incline Bench Press (Barbell)",,"",2,"normal",155,10,,,
"push3 (rt315b)","3 Apr 2025, 21:06","3 Apr 2025, 21:45","","Overhead Press (Dumbbell)",,"",0,"normal",110,11,,,
"push3 (rt315b)","3 Apr 2025, 21:06","3 Apr 2025, 21:45","","Overhead Press (Dumbbell)",,"",1,"normal",110,10,,,
"push3 (rt315b)","3 Apr 2025, 21:06","3 Apr 2025, 21:45","","Overhead Press (Dumbbell)",,"",2,"normal",110,7,,,
"push3 (rt315b)","3 Apr 2025, 21:06","3 Apr 2025, 21:45","","Triceps Extension (Cable)",,"",0,"normal",40,13,,,
"push3 (rt315b)","3 Apr 2025, 21:06","3 Apr 2025, 21:45","","Triceps Extension (Cable)",,"",1,"normal",40,12,,,
"push3 (rt315b)","3 Apr 2025, 21:06","3 Apr 2025, 21:45","","Triceps Extension (Cable)",,"",2,"normal",35,13,,,
"push3 (rt315b)","3 Apr 2025, 21:06","3 Apr 2025, 21:45","","Cable Fly Crossovers",,"",0,"normal",50,15,,,
"push3 (rt315b)","3 Apr 2025, 21:06","3 Apr 2025, 21:45","","Cable Fly Crossovers",,"",1,"normal",50,16,,,
"push3 (rt315b)","3 Apr 2025, 21:06","3 Apr 2025, 21:45","","Cable Fly Crossovers",,"",2,"normal",50,13,,,
"legs (rt315b)","2 Apr 2025, 17:09","2 Apr 2025, 17:24","super short one, feeling shit","Squat (Barbell)",,"deep w/ plates for heel lifts, feeling pretty tired",0,"normal",225,7,,,
"legs (rt315b)","2 Apr 2025, 17:09","2 Apr 2025, 17:24","super short one, feeling shit","Squat (Barbell)",,"deep w/ plates for heel lifts, feeling pretty tired",1,"normal",225,5,,,
"legs (rt315b)","2 Apr 2025, 17:09","2 Apr 2025, 17:24","super short one, feeling shit","Leg Press (Machine)",,"SINGLE LEG",0,"normal",340,9,,,
"legs (rt315b)","2 Apr 2025, 17:09","2 Apr 2025, 17:24","super short one, feeling shit","Leg Press (Machine)",,"SINGLE LEG",1,"normal",280,12,,,
"pull (with deadlift) (rt315b)","1 Apr 2025, 20:41","1 Apr 2025, 21:40","","Sumo Deadlift",,"dont talk abt the last set lol",0,"warmup",135,10,,,
"pull (with deadlift) (rt315b)","1 Apr 2025, 20:41","1 Apr 2025, 21:40","","Sumo Deadlift",,"dont talk abt the last set lol",1,"normal",225,14,,,
"pull (with deadlift) (rt315b)","1 Apr 2025, 20:41","1 Apr 2025, 21:40","","Sumo Deadlift",,"dont talk abt the last set lol",2,"normal",315,6,,,
"pull (with deadlift) (rt315b)","1 Apr 2025, 20:41","1 Apr 2025, 21:40","","Sumo Deadlift",,"dont talk abt the last set lol",3,"normal",225,3,,,
"pull (with deadlift) (rt315b)","1 Apr 2025, 20:41","1 Apr 2025, 21:40","","Lat Pulldown (Cable)",,"neutral grip",0,"normal",160,10,,,
"pull (with deadlift) (rt315b)","1 Apr 2025, 20:41","1 Apr 2025, 21:40","","Lat Pulldown (Cable)",,"neutral grip",1,"normal",175,8,,,
"pull (with deadlift) (rt315b)","1 Apr 2025, 20:41","1 Apr 2025, 21:40","","Lat Pulldown (Cable)",,"neutral grip",2,"normal",160,10,,,
"pull (with deadlift) (rt315b)","1 Apr 2025, 20:41","1 Apr 2025, 21:40","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",145,10,,,
"pull (with deadlift) (rt315b)","1 Apr 2025, 20:41","1 Apr 2025, 21:40","","Seated Cable Row - Bar Wide Grip",,"",1,"normal",145,10,,,
"pull (with deadlift) (rt315b)","1 Apr 2025, 20:41","1 Apr 2025, 21:40","","bayesian curl",,"",0,"normal",40,15,,,
"pull (with deadlift) (rt315b)","1 Apr 2025, 20:41","1 Apr 2025, 21:40","","bayesian curl",,"",1,"normal",40,12,,,
"pull (with deadlift) (rt315b)","1 Apr 2025, 20:41","1 Apr 2025, 21:40","","bayesian curl",,"",2,"normal",40,8,,,
"pull (with deadlift) (rt315b)","1 Apr 2025, 20:41","1 Apr 2025, 21:40","","Cross Body Hammer Curl",,"",0,"normal",60,12,,,
"pull (with deadlift) (rt315b)","1 Apr 2025, 20:41","1 Apr 2025, 21:40","","Cross Body Hammer Curl",,"",1,"normal",60,17,,,
"push (rt315b)","31 Mar 2025, 17:20","31 Mar 2025, 18:05","got 255x3, new rep pr with that weight (prev 2). the wider grip is helping fr","Bench Press (Barbell)",,"",0,"warmup",185,10,,,
"push (rt315b)","31 Mar 2025, 17:20","31 Mar 2025, 18:05","got 255x3, new rep pr with that weight (prev 2). the wider grip is helping fr","Bench Press (Barbell)",,"",1,"normal",225,8,,,
"push (rt315b)","31 Mar 2025, 17:20","31 Mar 2025, 18:05","got 255x3, new rep pr with that weight (prev 2). the wider grip is helping fr","Bench Press (Barbell)",,"",2,"normal",255,3,,,
"push (rt315b)","31 Mar 2025, 17:20","31 Mar 2025, 18:05","got 255x3, new rep pr with that weight (prev 2). the wider grip is helping fr","Bench Press (Barbell)",,"",3,"normal",235,5,,,
"push (rt315b)","31 Mar 2025, 17:20","31 Mar 2025, 18:05","got 255x3, new rep pr with that weight (prev 2). the wider grip is helping fr","Bench Press (Barbell)",,"",4,"normal",185,10,,,
"push (rt315b)","31 Mar 2025, 17:20","31 Mar 2025, 18:05","got 255x3, new rep pr with that weight (prev 2). the wider grip is helping fr","Bench Press (Barbell)",,"",5,"normal",185,6,,,
"push (rt315b)","31 Mar 2025, 17:20","31 Mar 2025, 18:05","got 255x3, new rep pr with that weight (prev 2). the wider grip is helping fr","Overhead Press (Barbell)",,"minimal rest",0,"normal",135,5,,,
"push (rt315b)","31 Mar 2025, 17:20","31 Mar 2025, 18:05","got 255x3, new rep pr with that weight (prev 2). the wider grip is helping fr","Overhead Press (Barbell)",,"minimal rest",1,"normal",125,5,,,
"push (rt315b)","31 Mar 2025, 17:20","31 Mar 2025, 18:05","got 255x3, new rep pr with that weight (prev 2). the wider grip is helping fr","Overhead Press (Barbell)",,"minimal rest",2,"normal",115,7,,,
"push (rt315b)","31 Mar 2025, 17:20","31 Mar 2025, 18:05","got 255x3, new rep pr with that weight (prev 2). the wider grip is helping fr","Triceps Dip",,"",0,"normal",,17,,,
"push (rt315b)","31 Mar 2025, 17:20","31 Mar 2025, 18:05","got 255x3, new rep pr with that weight (prev 2). the wider grip is helping fr","Triceps Dip",,"",1,"normal",,12,,,
"push (rt315b)","31 Mar 2025, 17:20","31 Mar 2025, 18:05","got 255x3, new rep pr with that weight (prev 2). the wider grip is helping fr","Lateral Raise (Dumbbell)",,"",0,"normal",60,15,,,
"push (rt315b)","31 Mar 2025, 17:20","31 Mar 2025, 18:05","got 255x3, new rep pr with that weight (prev 2). the wider grip is helping fr","Lateral Raise (Dumbbell)",,"",1,"normal",60,12,,,
"push (rt315b)","31 Mar 2025, 17:20","31 Mar 2025, 18:05","got 255x3, new rep pr with that weight (prev 2). the wider grip is helping fr","Lateral Raise (Dumbbell)",,"",2,"normal",50,15,,,
"push 2 (rt315b)","27 Mar 2025, 14:52","27 Mar 2025, 16:06","good push day no comments","Bench Press (Barbell)",,"",0,"warmup",185,14,,,
"push 2 (rt315b)","27 Mar 2025, 14:52","27 Mar 2025, 16:06","good push day no comments","Bench Press (Barbell)",,"",1,"normal",205,10,,,
"push 2 (rt315b)","27 Mar 2025, 14:52","27 Mar 2025, 16:06","good push day no comments","Bench Press (Barbell)",,"",2,"normal",205,8,,,
"push 2 (rt315b)","27 Mar 2025, 14:52","27 Mar 2025, 16:06","good push day no comments","Bench Press (Barbell)",,"",3,"normal",200,10,,,
"push 2 (rt315b)","27 Mar 2025, 14:52","27 Mar 2025, 16:06","good push day no comments","Incline Bench Press (Dumbbell)",,"",0,"normal",120,15,,,
"push 2 (rt315b)","27 Mar 2025, 14:52","27 Mar 2025, 16:06","good push day no comments","Incline Bench Press (Dumbbell)",,"",1,"normal",140,12,,,
"push 2 (rt315b)","27 Mar 2025, 14:52","27 Mar 2025, 16:06","good push day no comments","Incline Bench Press (Dumbbell)",,"",2,"normal",140,10,,,
"push 2 (rt315b)","27 Mar 2025, 14:52","27 Mar 2025, 16:06","good push day no comments","Skullcrusher (Barbell)",,"2nd set is pause reps",0,"normal",70,12,,,
"push 2 (rt315b)","27 Mar 2025, 14:52","27 Mar 2025, 16:06","good push day no comments","Skullcrusher (Barbell)",,"2nd set is pause reps",1,"normal",70,10,,,
"push 2 (rt315b)","27 Mar 2025, 14:52","27 Mar 2025, 16:06","good push day no comments","Skullcrusher (Barbell)",,"2nd set is pause reps",2,"normal",70,10,,,
"push 2 (rt315b)","27 Mar 2025, 14:52","27 Mar 2025, 16:06","good push day no comments","Triceps Rope Pushdown",,"",0,"normal",45,15,,,
"push 2 (rt315b)","27 Mar 2025, 14:52","27 Mar 2025, 16:06","good push day no comments","Triceps Rope Pushdown",,"",1,"normal",45,15,,,
"push 2 (rt315b)","27 Mar 2025, 14:52","27 Mar 2025, 16:06","good push day no comments","Triceps Rope Pushdown",,"",2,"normal",45,14,,,
"push 2 (rt315b)","27 Mar 2025, 14:52","27 Mar 2025, 16:06","good push day no comments","Single Arm Lateral Raise (Cable)",,"",0,"normal",30,19,,,
"push 2 (rt315b)","27 Mar 2025, 14:52","27 Mar 2025, 16:06","good push day no comments","Single Arm Lateral Raise (Cable)",,"",1,"normal",30,17,,,
"push 2 (rt315b)","27 Mar 2025, 14:52","27 Mar 2025, 16:06","good push day no comments","Single Arm Lateral Raise (Cable)",,"",2,"normal",40,10,,,
"off-plan non-deadlift pull day to rest knees","26 Mar 2025, 15:34","26 Mar 2025, 16:09","light lil pull day, didnt do deadlift bc i think i messed up my knees a bit doing those sissy squats last leg day, went off plan and did some curls first then did a couple back workouts and called it good for the day","Bicep Curl (Barbell)",,"idk im just fucking around today

14s (7 lower half, 7full rom)",0,"normal",70,14,,,
"off-plan non-deadlift pull day to rest knees","26 Mar 2025, 15:34","26 Mar 2025, 16:09","light lil pull day, didnt do deadlift bc i think i messed up my knees a bit doing those sissy squats last leg day, went off plan and did some curls first then did a couple back workouts and called it good for the day","Bicep Curl (Barbell)",,"idk im just fucking around today

14s (7 lower half, 7full rom)",1,"normal",50,14,,,
"off-plan non-deadlift pull day to rest knees","26 Mar 2025, 15:34","26 Mar 2025, 16:09","light lil pull day, didnt do deadlift bc i think i messed up my knees a bit doing those sissy squats last leg day, went off plan and did some curls first then did a couple back workouts and called it good for the day","bayesian curl",,"",0,"normal",40,12,,,
